개방자치단체코드,관리번호,인허가번호,영업상태명,폐업일자,데이터갱신구분,업소명,도로명주소,소재지주소,영업상태코드,전화번호,신청일자,지정일자,지정취소일자,지정취소사유,불가일자,불가사유,음식의유형,주된음식종류,재지정일자,데이터갱신시점,최종수정시점
3150000,3150000-101-1993-06470,19930076594,폐업,2009-07-21,I,유생촌,,서울특별시 강서구 마곡동 727-171 ,02,0236619461,2002-03-15,2002-04-12,2004-07-07,영업자지위승계,,,,오리요리,2003-12-12,2025-12-15 16:21:53,2009-03-13 10:23:34
3150000,3150000-101-1993-06542,19930076374,영업,,I,원조마산아구찜,"서울특별시 강서구 강서로5나길 31, 1층 (화곡동)",서울특별시 강서구 화곡동 906-14 (지상 1층) ,01,0226016031,2002-03-15,2002-04-12,2013-12-02,지정취소,,,,아구찜,2012-11-30,2025-12-15 16:21:53,2024-09-10 08:09:27
3150000,3150000-101-1993-06619,19930076476,폐업,2003-10-13,I,백년보쌈숯불갈비,,서울특별시 강서구 등촌동 633-43 ,02,026080823,2002-03-15,2002-04-12,2003-10-13,폐업민원,,,,보쌈정식,,2025-12-15 16:21:53,2002-07-20 00:00:00
3150000,3150000-101-1993-06625,19930076438,영업,,I,남가네설악추어탕 한모둠순대국,"서울특별시 강서구 강서로 160, 1층 (화곡동, 본동)",서울특별시 강서구 화곡동 1076-17 (지상 1층) ,01,0226966616,2002-03-15,2008-07-09,2008-07-09,지정취소,,,,추어탕,2009-08-05,2025-12-15 16:21:53,2020-07-13 18:13:05
3150000,3150000-101-1993-06631,19930076450,폐업,2018-08-27,I,어부의 딸(본점),"서울특별시 강서구 공항대로46길 97, 유정빌딩 1층 (화곡동)",서울특별시 강서구 화곡동 1118-3 유정빌딩 (지상 1층) ,02,0226082357,2015-11-18,2015-11-18,2018-08-27,폐업민원처리: 201831500000687459,,,한식,"쭈꾸미,장어",2017-11-24,2025-12-15 16:21:53,2018-08-27 14:23:08
3150000,3150000-101-1993-06657,19930076423,폐업,2011-01-18,I,육회전설,,서울특별시 강서구 화곡동 784-1 (지상 1층) ,02,0226453240,2002-03-15,2002-04-12,2006-05-19,영업자지위승계,,,,삼겹살,2004-07-05,2025-12-15 16:21:53,2010-02-10 14:16:28
3150000,3150000-101-1993-08482,19930076683,폐업,2011-05-24,I,마산아구꽃게찜,,서울특별시 강서구 등촌동 662-0 (지상 1층) ,02,0236616071,2002-03-15,2002-04-12,2011-05-24,폐업민원처리: 201131500000085352,,,,아구찜,2008-07-09,2025-12-15 16:21:53,2011-05-24 14:18:59
3150000,3150000-101-1994-02513,19940076659,영업,,I,조춘식 동태탕 찜 가양점,"서울특별시 강서구 양천로59길 24, 1층 (가양동, 3동)",서울특별시 강서구 가양동 450-1 (지상 1층) ,01,0236635253,2002-03-15,2002-04-12,2005-08-09,영업자지위승계,,,,돼지갈비,2004-07-05,2025-12-15 16:21:53,2018-08-08 09:55:20
3150000,3150000-101-1994-03481,19940076977,폐업,2008-01-09,I,동신참치강서구청점,,서울특별시 강서구 화곡동 1117-0 ,02,026967772,2002-03-15,2002-04-12,2008-07-09,,,,,참치정식,2004-07-05,2025-12-15 16:21:53,2008-08-02 15:14:17
3150000,3150000-101-1994-03485,19940077048,영업,,I,돈토,"서울특별시 강서구 공항대로51길 13, 지하 1~1층 (등촌동)",서울특별시 강서구 등촌동 654-81 (지하 1~1층) ,01,0236628698,2002-03-15,2008-07-09,2012-11-07,지정취소,,,,삼겹살,2012-11-30,2025-12-15 16:21:53,2018-08-03 15:56:01
3150000,3150000-101-1994-04214,19940076092,폐업,2008-12-31,I,장모님감자탕,,서울특별시 강서구 화곡동 1116-5 (지상 2층) ,02,0226075292,2002-03-15,2007-06-28,2008-12-31,폐업민원처리: 200831500000121371,,,,오리구이,2008-07-09,2025-12-15 16:21:53,2008-12-31 00:00:00
3150000,3150000-101-1994-05212,19940077065,영업,,I,춘천전통69닭갈비,"서울특별시 강서구 송정로 64, 1층 (공항동)",서울특별시 강서구 공항동 53-26 (지상 1층) ,01,0226634975,2009-08-05,2009-08-05,,,,,한식,닭갈비,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:18:25
3150000,3150000-101-1994-05241,19940076969,폐업,2007-07-23,I,금촌갈비,,서울특별시 강서구 공항동 34-50 ,02,,2002-03-15,2002-04-12,2008-07-09,자진폐업,,,,돼지갈비,2004-07-05,2025-12-15 16:21:53,2008-08-01 11:03:27
3150000,3150000-101-1994-05247,19940076999,폐업,2020-03-05,I,찰떡등심,"서울특별시 강서구 까치산로 172, 1층 (화곡동, 6동)",서울특별시 강서구 화곡동 1131-20 외 2필지 (지상 1층) ,02,0226061771,2002-03-15,2002-04-12,2020-03-05,폐업민원처리: 202031500000325043,,,한식,"소,등심",2019-12-03,2025-12-15 16:21:53,2020-03-05 17:33:38
3150000,3150000-101-1994-05279,19940076907,폐업,2010-07-15,I,백두산식당,,서울특별시 강서구 화곡동 881-13 (지상 1층) ,02,0226036266,2002-03-15,2002-04-12,2004-11-19,영업자지위승계,,,,"해장국,감자탕,갈비탕",2004-07-05,2025-12-15 16:21:53,2010-07-15 10:28:03
3150000,3150000-101-1994-05288,19940076829,폐업,2019-12-26,I,서라벌식당,"서울특별시 강서구 송정로 67, 1층 (공항동, 르네상스빌딩)",서울특별시 강서구 공항동 50-5 르네상스빌딩 (지상 1층) ,02,0226670325,2002-03-15,2002-04-12,2008-07-09,지정취소,,,,돼지갈비,2008-07-09,2025-12-15 16:21:53,2019-12-26 11:17:49
3150000,3150000-101-1994-05312,19940076813,폐업,2005-07-07,I,사리원,,서울특별시 강서구 등촌동 648-5 1층 ,02,0236620031,2002-03-15,2002-04-12,2005-07-07,폐업민원,,,,냉면,2004-07-05,2025-12-15 16:21:53,2007-07-14 13:29:58
3150000,3150000-101-1994-05322,19940076744,폐업,2025-01-10,I,풍년집오리&청국장,"서울특별시 강서구 강서로34길 3, 1~2층 (화곡동, 우장산동)",서울특별시 강서구 화곡동 1052-10 (지상 1~2층) ,02,0226031110,2004-06-01,2004-07-05,2013-12-02,지정취소,,,,샤브샤브,2012-11-30,2025-12-15 16:21:53,2025-01-10 10:16:28
3150000,3150000-101-1994-05335,19940076683,영업,,U,까치집,"서울특별시 강서구 강서로5나길 16, 1층 (화곡동)",서울특별시 강서구 화곡동 904-12 1층 ,01,0221382538,2008-08-01,2008-07-09,2008-07-09,지정취소,,,,아구찜,2012-11-30,2026-04-08 03:03:03,2026-04-07 14:40:01
3150000,3150000-101-1994-05337,19940076691,폐업,2023-04-14,I,나라구한닭 정통닭갈비,"서울특별시 강서구 곰달래로24길 18, 남흥빌딩 1층 (화곡동)",서울특별시 강서구 화곡동 899-6 남흥빌딩 (지상 1층) ,02,0264012223,2002-03-15,2002-04-12,2004-03-29,영업자지위승계,,,,"탕,도가니",2003-12-12,2025-12-15 16:21:53,2023-04-14 14:56:22
3150000,3150000-101-1994-05376,19940076599,폐업,2021-03-12,I,신라의 달밤(강서화곡점),"서울특별시 강서구 공항대로46길 58, 1층 (화곡동, 6동)",서울특별시 강서구 화곡동 1116-1 (지상 1층) ,02,0226976999,2008-08-01,2008-07-09,2013-12-02,지정취소,,,,곰탕,2012-11-30,2025-12-15 16:21:53,2021-03-12 13:26:33
3150000,3150000-101-1994-05568,19940076398,영업,,I,갯마을식당,"서울특별시 강서구 양천로 362, 도우빌딩 1층 (등촌동)",서울특별시 강서구 등촌동 753 도우빌딩 ,01,0236625112,2011-10-05,2011-10-31,,,,,일식,생선회,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:18:31
3150000,3150000-101-1994-05725,19940076363,영업,,I,"이원(李園,Lee Won)","서울특별시 강서구 방화대로 94, 1~2층 (외발산동, 1동 메이필드호텔)",서울특별시 강서구 외발산동 426-0 메이필드호텔 (지상 1~2층) ,01,0226609080,2017-11-24,2017-11-24,2022-12-08,영업주 포기(휴업),,,중국식,탕수육,2021-12-02,2025-12-15 16:21:53,2023-07-17 15:00:54
3150000,3150000-101-1994-05903,19940076326,폐업,2011-11-28,I,운암식당,,서울특별시 강서구 등촌동 565-5 ,02,0226453264,2002-03-15,2002-04-12,2011-11-28,직권폐업처리,,,,갈비탕,2008-07-09,2025-12-15 16:21:53,2011-11-28 14:19:54
3150000,3150000-101-1994-05904,19940076329,폐업,2021-07-29,I,황제참치,"서울특별시 강서구 공항대로46길 73, 1층 (화곡동, 6동)",서울특별시 강서구 화곡동 1119-11 (지상 1층) ,02,0226974675,2002-03-15,2002-04-12,2008-07-09,지정취소,,,,돼지갈비,2008-07-09,2025-12-15 16:21:53,2021-07-29 15:27:36
3150000,3150000-101-1994-05994,19940076233,폐업,2005-12-23,I,예랑,,서울특별시 강서구 화곡동 338-25 ,02,,2004-06-01,2004-07-05,2005-12-23,폐업민원,,,,고기부페,,2025-12-15 16:21:53,2004-07-13 00:00:00
3150000,3150000-101-1994-06118,19940076090,폐업,2012-11-30,I,진안마이산생고기전문점,,서울특별시 강서구 가양동 1479-7 외 1필지 (지상 2층) ,02,0236624322,2002-03-15,2002-04-12,2004-12-03,영업자지위승계,,,,삼겹살,2004-07-05,2025-12-15 16:21:53,2012-11-06 18:03:29
3150000,3150000-101-1994-08655,19940077031,폐업,2009-08-24,I,명성숯불갈비,,서울특별시 강서구 가양동 1479-3 (지상 2층) ,02,026596501,2002-03-15,2008-07-09,2009-08-24,폐업민원처리: 200931500000094888,,,,돼지갈비,2009-08-05,2025-12-15 16:21:53,2009-08-24 00:00:00
3150000,3150000-101-1995-02351,19950076398,폐업,2013-03-25,I,삼우정,서울특별시 강서구 곰달래로 86 (화곡동),서울특별시 강서구 화곡동 920-6 ,02,0226914683,2004-06-01,2004-07-05,2013-03-25,직권폐업처리,,,,불고기,2008-07-09,2025-12-15 16:21:53,2013-03-25 11:46:25
3150000,3150000-101-1995-02366,19950076227,영업,,I,대판,"서울특별시 강서구 까치산로 176, 1층 (화곡동, 6동)",서울특별시 강서구 화곡동 1131-19 (지상 1층) ,01,0226433377,2004-06-01,2004-07-05,2006-01-31,영업자지위승계,,,,삼겹살,,2025-12-15 16:21:53,2023-07-28 09:05:24
3150000,3150000-101-1995-03472,19950076780,영업,,I,오성맥주,"서울특별시 강서구 공항대로59길 26, 1층 (등촌동, 1동)",서울특별시 강서구 등촌동 647-27 1층 ,01,0226590662,2009-07-27,2008-07-09,2012-02-07,,,,,생선구이,2010-08-03,2025-12-15 16:21:53,2025-09-29 07:29:50
3150000,3150000-101-1995-03494,19950076489,폐업,2025-01-22,I,신촌복집,"서울특별시 강서구 양천로 311 (가양동,(지상 2층))",서울특별시 강서구 가양동 272-31 (지상 2층) ,02,0236614222,2002-03-15,2002-04-12,2008-07-09,지정취소,,,,복매운탕,2008-07-09,2025-12-15 16:21:53,2025-01-22 15:18:35
3150000,3150000-101-1995-04961,19950076805,영업,,I,대가원,"서울특별시 강서구 공항대로 209, 4층 401~405호 (마곡동)","서울특별시 강서구 마곡동 774-1 (지상 4층), 401~405호 ",01,0236623902,2002-03-15,2002-04-12,,,,,한식,생등심,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:18:37
3150000,3150000-101-1995-04966,19950076822,영업,,I,전통묵은지 매운갈비찜,"서울특별시 강서구 강서로5나길 94, 가동 1층 (화곡동, 1동)",서울특별시 강서구 화곡동 913-6 (지상 1층) 가동 ,01,0226914317,2002-03-15,2002-04-12,2010-12-30,지정기준 점검표에 의한 부적합,,,,설렁탕,2010-05-17,2025-12-15 16:21:53,2019-08-30 11:08:25
3150000,3150000-101-1995-04979,19950076748,영업,,I,촌장골,"서울특별시 강서구 양천로 59, 2층 (방화동)",서울특별시 강서구 방화동 484-3 (지상 2층) ,01,0226618592,2015-11-18,2015-11-18,,,,,한식,촌장소왕구이,2025-12-16,2025-12-15 16:21:53,2025-12-15 20:18:44
3150000,3150000-101-1995-04984,19950076765,폐업,2024-12-11,I,만나가든,"서울특별시 강서구 양천로 29-9 (방화동,(지상 1층))",서울특별시 강서구 방화동 493-28 (지상 1층) ,02,026664388,2002-03-15,2002-04-12,2008-07-09,지정취소,,,,돼지갈비,2008-07-09,2025-12-15 16:21:53,2024-12-31 09:39:46
3150000,3150000-101-1995-05003,19950076723,폐업,2003-05-26,I,화가의집버섯스케치,,서울특별시 강서구 방화동 593-21 ,02,026640779,2002-03-15,2002-04-12,2003-05-26,폐업민원,,,,버섯매운탕,,2025-12-15 16:21:53,2002-08-05 00:00:00
3150000,3150000-101-1995-05040,19950076626,영업,,I,원조마산아구꽃게찜,"서울특별시 강서구 강서로17길 137, 1층 (화곡동, 1동)",서울특별시 강서구 화곡동 358-3 (지상 1층) ,01,0226035919,2002-03-15,2002-04-12,2008-07-09,지정취소,,,,돼지갈비,2009-08-05,2025-12-15 16:21:53,2022-11-03 10:13:05
3150000,3150000-101-1995-05063,19950076449,폐업,2021-10-20,I,서초면옥,"서울특별시 강서구 양천로 75, 1층 (방화동, 1동)",서울특별시 강서구 방화동 450-1 (지상 1층) ,02,0226611423,2007-06-08,2007-06-28,2021-10-20,폐업민원처리: 202131500000938186,,,한식,회냉면,2020-12-28,2025-12-15 16:21:53,2021-10-20 13:26:15
3150000,3150000-101-1995-05087,19950076367,영업,,I,상수김치삼겹살 강서직영점,"서울특별시 강서구 공항대로46길 82, 1층 (화곡동, 6동)",서울특별시 강서구 화곡동 1117-2 지상1층 ,01,0226965277,2002-03-15,2002-04-12,2008-07-09,지정취소,,,,광어회,2008-07-09,2025-12-15 16:21:53,2024-04-19 13:30:57
3150000,3150000-101-1995-05095,19950076417,폐업,2012-07-03,I,신선설농탕,,서울특별시 강서구 등촌동 748 ,02,0236626550,2008-07-09,2008-07-09,2012-07-03,폐업민원처리: 201231500000129209,,,,설농탕,2011-10-31,2025-12-15 16:21:53,2012-07-03 00:00:00
3150000,3150000-101-1995-05101,19950076313,영업,,I,금별맥주 송정역점,"서울특별시 강서구 송정로 68, 1층 (공항동)",서울특별시 강서구 공항동 53-109 (지상 1층) ,01,0226619684,2005-06-22,2005-07-12,2006-04-06,영업자지위승계,,,,삼겹살,,2025-12-15 16:21:53,2022-03-21 17:51:29
3150000,3150000-101-1995-05122,19950076277,영업,,I,남원추어탕,"서울특별시 강서구 양천로17길 7, 1층 (방화동, 1동)",서울특별시 강서구 방화동 451-33 (지상 1층) ,01,0226635289,2008-08-01,2008-07-09,2012-11-07,지정취소,,,,추어탕,2012-11-30,2025-12-15 16:21:53,2017-12-27 17:23:38
3150000,3150000-101-1995-05136,19950076193,폐업,2019-10-30,I,함흥본가,"서울특별시 강서구 화곡로 416, 1층 (등촌동, 1동 경기산업주식회사)",서울특별시 강서구 등촌동 628-5 외 2필지 경기산업주식회사 (지상 1층) ,02,0236621556,2002-03-15,2008-07-09,2019-10-30,폐업,,,한식,냉면,2018-12-10,2025-12-15 16:21:53,2019-12-04 10:07:37
3150000,3150000-101-1995-05171,19950076184,폐업,2009-12-17,I,호성식당,,서울특별시 강서구 화곡동 371-20 (지상 1층) ,02,026979292,2002-03-15,2002-04-12,2009-12-17,폐업민원처리: 200931500000147198,,,,돼지갈비,2009-08-05,2025-12-15 16:21:53,2009-12-17 00:00:00
3150000,3150000-101-1995-05203,19950076048,폐업,2011-01-05,I,신마산아구찜,,서울특별시 강서구 화곡동 905-8 (나-2호) ,02,026991662,2002-03-15,2002-04-12,2011-01-05,폐업민원처리: 201131500000001513,,,,아구찜,2010-08-03,2025-12-15 16:21:53,2011-01-05 00:00:00
3150000,3150000-101-1996-02222,19960076363,폐업,2019-12-31,I,다원,"서울특별시 강서구 까치산로 86, 태원빌딩 2층 (화곡동)",서울특별시 강서구 화곡동 29-57 태원빌딩 (지상 2층) ,02,0226979694,2002-03-15,2002-04-12,2008-07-09,지정취소,,,,갈비살,2008-07-09,2025-12-15 16:21:53,2019-12-31 11:15:46
3150000,3150000-101-1996-03444,19960076961,폐업,2015-07-14,I,지짐이,"서울특별시 강서구 화곡로61길 109, 1층 (등촌동, 1동)",서울특별시 강서구 등촌동 664-11 (지상 1층) ,02,0226587668,2002-03-15,2002-04-12,2006-04-26,영업자지위승계,,,,매운탕,2004-07-05,2025-12-15 16:21:53,2014-01-09 13:26:01
3150000,3150000-101-1996-03451,19960076402,폐업,2010-10-06,I,장충동왕족발보쌈,,서울특별시 강서구 화곡동 905-5 (지상 1~2층) ,02,0226030012,2002-03-15,2002-04-12,2005-11-14,영업자지위승계,,,,보쌈,2004-07-05,2025-12-15 16:21:53,2009-11-25 15:22:45
3150000,3150000-101-1996-03646,19960076204,폐업,2021-11-26,I,어촌,"서울특별시 강서구 까치산로 64, 1층 (화곡동, 본동)",서울특별시 강서구 화곡동 24-190 (지상 1층) ,02,0226020085,2002-03-15,2002-04-12,2021-11-26,폐업민원처리: 202131500001015732,,,한식,생선구이,2020-12-28,2025-12-15 16:21:53,2021-11-26 14:22:39
3150000,3150000-101-1996-04104,19960076417,폐업,2005-06-22,I,유리도,,서울특별시 강서구 등촌동 699-1 (3층) ,02,0236621058,2002-03-15,2002-04-12,2005-06-23,폐업민원,,,,자장면,2004-07-05,2025-12-15 16:21:53,2007-07-14 13:29:58
3150000,3150000-101-1996-04601,19960076992,영업,,I,양은이네동태탕보쌈냉면 방화동점,"서울특별시 강서구 양천로14길 7, 1층 (방화동, 2동)",서울특별시 강서구 방화동 562-35 (지상 1층) ,01,028139292,2002-03-15,2002-04-12,2006-06-07,영업자지위승계,,,,돼지갈비,2004-07-05,2025-12-15 16:21:53,2025-04-16 11:23:00
3150000,3150000-101-1996-04624,19960076922,폐업,2020-11-04,I,미가,"서울특별시 강서구 강서로56길 50, 1층 (등촌동, 3동 주양빌딩)",서울특별시 강서구 등촌동 671-3 외 1필지 주양빌딩 (지상 1층) ,02,07082853763,2007-06-08,2008-07-09,2013-12-02,지정취소,,,,낙지볶음,2012-11-30,2025-12-15 16:21:53,2020-11-04 11:47:51
3150000,3150000-101-1996-04631,19960076958,영업,,I,김용례할매아구꽃게찜,"서울특별시 강서구 강서로5나길 18, 1층 (화곡동, 1동)",서울특별시 강서구 화곡동 904-13 1층 ,01,0226997272,2002-03-15,2002-04-12,2004-12-14,영업자지위승계,,,,아구찜,2004-07-05,2025-12-15 16:21:53,2025-10-29 08:29:41
3150000,3150000-101-1996-04647,19960076885,폐업,2010-03-17,I,대가동태탕 찜 전문점,,서울특별시 강서구 화곡동 1025-22 (지상 1층) ,02,0226052747,2007-06-08,2007-06-28,2010-03-17,폐업민원처리: 201031500000033517,,,,동태탕,2009-08-05,2025-12-15 16:21:53,2010-03-17 11:31:38
3150000,3150000-101-1996-04657,19960076791,폐업,2014-08-26,I,웅천냉면&부대찌개,"서울특별시 강서구 강서로56길 106, 1층 (등촌동, 3동)",서울특별시 강서구 등촌동 667-6 지운빌딩 (지상 1층) ,02,0236656025,2009-08-05,2009-08-05,2014-08-26,폐업민원처리: 201431500000462744,,,,냉면,2013-12-02,2025-12-15 16:21:53,2014-08-26 00:00:00
3150000,3150000-101-1996-04667,19960076810,폐업,2025-04-21,I,(주)설농탕대가,"서울특별시 강서구 화곡로 416, 1층 (등촌동, 1동)",서울특별시 강서구 등촌동 628-5 외 2필지 (지상 1층) ,02,0236621556,2008-07-09,2008-07-09,2019-12-03,폐업,,,한식,설렁탕,2018-12-10,2025-12-15 16:21:53,2025-04-22 16:49:54
3150000,3150000-101-1996-04676,19960076718,영업,,I,서울 갈비 상회,"서울특별시 강서구 우장산로 123, 1층 (화곡동, 6동)",서울특별시 강서구 화곡동 1098-10 (지상 1층) ,01,0226939279,2007-06-08,2008-07-09,2009-12-28,행정처분,,,,쭈꾸미,2009-08-05,2026-01-09 22:27:37,2026-01-08 15:04:09
3150000,3150000-101-1996-04681,19960076753,폐업,2006-09-29,I,제주하루방흙도야지,,서울특별시 강서구 마곡동 722 ,02,0236626686,2002-03-15,2002-04-12,2004-11-25,영업자지위승계,,,,순대국,2004-07-05,2025-12-15 16:21:53,2007-07-14 13:29:58
3150000,3150000-101-1996-04763,19960076412,폐업,2005-11-30,I,육미원,,서울특별시 강서구 등촌동 679-5 1층 ,02,0236629931,2002-03-15,2002-04-12,2005-11-30,폐업민원,,,,가마솥밥,2004-07-05,2025-12-15 16:21:53,2016-05-23 09:39:30
3150000,3150000-101-1996-04803,19960076342,폐업,2005-07-18,I,동현수산직판장,,서울특별시 강서구 등촌동 670-1 ,02,026683385,2002-03-15,2002-04-12,2005-07-18,폐업민원,,,,대구탕,2004-07-05,2025-12-15 16:21:53,2007-07-14 13:29:58
